Customer ID,Recency,Frequency,Monetary
13364.0,71,1,134.95999999999998
13365.0,34,2,2225.37
13366.0,50,1,56.160000000000004
13367.0,432,1,510.20000000000005
13368.0,257,4,1121.5
13369.0,366,1,308.28000000000003
13370.0,372,1,754.87
13371.0,505,2,2297.66
13372.0,90,1,378.64
13373.0,61,6,7587.1900000000005
13374.0,415,2,422.8
13375.0,89,2,1792.23
13376.0,99,3,1019.76
13377.0,397,2,1552.88
13379.0,26,3,572.56
13380.0,433,1,62.4
13381.0,32,12,8224.37
13382.0,281,5,1387.58
13383.0,544,1,305.28000000000003
13384.0,31,11,6680.83
13385.0,330,1,534.57
13386.0,414,2,835.46
13387.0,417,1,186.94
13388.0,131,3,1185.65
13389.0,11,3,797.96
13390.0,75,1,544.08
13391.0,204,1,59.8
13392.0,677,1,91.14
13393.0,584,4,1131.45
13394.0,2,19,6621.7
13395.0,185,3,1180.23
13396.0,29,2,1360.99
13397.0,73,10,3191.87
13398.0,192,2,670.34
13399.0,464,3,275.4
13400.0,583,1,310.83
13402.0,127,4,1226.8500000000001
13403.0,18,3,229.5
13404.0,1,2,252.49
13405.0,74,6,1213.811
13406.0,427,2,568.92
13407.0,579,3,2244.7
13408.0,2,106,50174.782
13410.0,24,9,2201.96
13411.0,107,1,213.55
13412.0,620,1,487.34999999999997
13413.0,640,6,429.44
13414.0,134,6,2494.14
13415.0,473,4,784.17
13416.0,44,3,940.8000000000001
13417.0,5,6,1669.49
13418.0,12,31,11559.66
13419.0,64,1,221.06
13420.0,150,2,159.85
13421.0,40,8,4058.75
13422.0,64,1,2626.3
13423.0,429,1,217.03
13424.0,450,1,572.77
13425.0,108,5,3390.4300000000003
13426.0,1,22,8167.38
13427.0,19,6,1006.53
13428.0,10,3,478.54
13429.0,11,4,1006.8
13430.0,19,2,679.45
13431.0,67,8,3316.24
13432.0,571,2,439.1
13433.0,501,4,658.3199999999999
13434.0,74,5,1666.8600000000001
13435.0,5,9,4447.33
13436.0,2,1,196.89
13437.0,14,7,3408.06
13438.0,547,1,46.5
13439.0,255,3,986.61
13440.0,423,7,1295.25
13441.0,92,2,720.9
13442.0,667,3,419.87
13443.0,449,6,1273.16
13444.0,374,2,619.08
13445.0,626,1,241.89999999999998
13446.0,430,11,3881.89
13447.0,23,3,1129.14
13448.0,17,13,8745.93
13449.0,24,1,291.88
13450.0,27,13,4120.04
13451.0,26,11,7090.06
13452.0,259,3,729.8
13453.0,166,3,781.6899999999999
13454.0,641,1,219.87
13455.0,25,6,2212.9900000000002
13456.0,18,6,1766.72
13457.0,689,2,148.22
13458.0,7,16,11959.27
13459.0,625,2,1160.4099999999999
13460.0,29,2,183.44
13461.0,39,6,4160.0
13462.0,253,5,1153.85
13464.0,58,6,3097.64
13465.0,446,2,931.12
13466.0,184,5,1013.35
13467.0,11,2,1071.91
13468.0,2,72,12793.28
13469.0,653,1,82.4
13470.0,99,2,165.0
13471.0,1,4,2501.84
13472.0,464,2,592.24
13473.0,61,8,2657.7599999999998
13474.0,236,3,646.59
13475.0,191,4,1431.78
13476.0,179,5,2061.4700000000003
13477.0,38,11,2819.17
13478.0,469,5,2215.78
13479.0,201,4,851.37
13480.0,417,2,627.82
13481.0,46,11,3830.84
13482.0,232,2,336.09
13483.0,66,1,140.34
13484.0,241,3,790.72
13485.0,233,11,3019.2200000000003
13486.0,78,3,1122.41
13487.0,58,5,846.87
13488.0,17,23,14205.96
13489.0,105,4,449.52
13490.0,654,1,154.25
13491.0,52,27,4467.66
13492.0,136,3,1269.84
13493.0,275,2,618.63
13494.0,312,1,316.26000000000005
13495.0,8,10,4863.31
13496.0,11,2,653.33
13497.0,283,6,1166.83
13498.0,730,1,327.38
13499.0,18,5,1159.11
13500.0,23,4,1466.3
13501.0,288,3,2885.11
13502.0,17,5,780.5
13503.0,71,6,1859.24
13504.0,64,1,295.93
13505.0,73,4,4393.63
13506.0,316,5,1338.08
13507.0,3,4,2479.16
13508.0,244,2,287.05
13509.0,9,8,1114.72
13510.0,1,11,4558.29
13511.0,677,1,282.76
13512.0,261,4,713.39
13513.0,127,3,824.59
13514.0,74,4,815.9000000000001
13515.0,73,6,1265.82
13516.0,21,4,1685.26
13517.0,60,3,2128.42
13518.0,86,1,627.16
13519.0,78,2,343.21
13520.0,59,11,6606.0
13521.0,1,3,1071.73
13522.0,30,1,125.80000000000001
13523.0,33,6,4534.57
13524.0,41,5,680.1800000000001
13525.0,15,2,628.78
13526.0,738,2,1182.0
13527.0,34,12,4541.29
13529.0,79,2,307.76
13530.0,634,1,402.97999999999996
13531.0,205,6,1433.07
13532.0,34,1,210.31
13533.0,183,3,269.09
13534.0,2,35,7720.9
13535.0,403,1,89.5
13536.0,1,7,3444.39
13537.0,426,2,717.85
13538.0,43,12,3103.13
13539.0,86,7,1569.3600000000001
13540.0,467,3,632.39
13541.0,427,2,785.25
13542.0,377,17,3959.4900000000002
13543.0,634,2,1439.6100000000001
13544.0,40,6,790.2
13545.0,391,2,364.93
13546.0,12,5,1086.24
13547.0,408,1,167.08
13548.0,96,3,901.44
13549.0,26,8,1005.8
13550.0,383,1,342.55
13551.0,319,2,244.2
13552.0,66,22,6948.92
13553.0,675,1,499.6
13554.0,380,7,1629.35
13555.0,74,13,8891.84
13556.0,429,2,200.82
13557.0,28,13,3032.26
13558.0,6,4,594.52
13559.0,513,2,990.0
13560.0,7,1,171.42000000000002
13561.0,216,11,1803.4
13562.0,82,8,4838.18
13563.0,84,2,777.53
13564.0,144,37,16498.97
13565.0,19,3,414.8
13566.0,41,5,1688.6
13567.0,428,4,1079.29
13568.0,173,1,187.05
13569.0,17,4,726.54
13570.0,243,1,239.49
13571.0,13,26,4537.26
13572.0,206,1,1384.25
13573.0,50,6,904.52
13574.0,411,1,404.45
13575.0,23,5,732.0699999999999
13576.0,10,28,11202.59
13577.0,25,11,3489.28
13578.0,409,1,147.66
13579.0,15,5,1374.34
13580.0,406,1,107.75
13581.0,309,2,280.53000000000003
13582.0,390,2,241.68
13583.0,156,2,1445.031
13584.0,307,3,385.7
13585.0,531,3,684.54
13586.0,541,1,127.28
13587.0,64,4,1673.5
13588.0,16,9,2478.95
13589.0,15,6,1120.74
13590.0,11,18,6336.04
13591.0,65,7,2093.94
13592.0,36,4,247.95999999999998
13593.0,108,14,5493.29
13594.0,53,2,533.32
13595.0,517,3,784.48
13596.0,6,2,664.11
13597.0,400,2,396.71
13598.0,47,5,761.96
13599.0,1,33,9811.04
13600.0,312,2,518.42
13601.0,45,4,1159.99
13602.0,65,4,1025.17
13603.0,26,1,164.34
13604.0,659,1,717.62
13605.0,387,2,522.67
13606.0,29,3,276.75
13607.0,40,2,1075.81
13608.0,541,1,232.05
13609.0,593,1,167.35
13610.0,12,14,2103.71
13611.0,89,10,3297.9300000000003
13612.0,633,1,818.29
13613.0,453,5,1039.8500000000001
13614.0,24,6,2332.74
13615.0,319,8,6272.53
13616.0,568,2,283.85
13617.0,40,8,1278.75
13618.0,174,1,177.34
13619.0,545,2,224.94
13620.0,528,1,112.34
13621.0,117,1,213.85
13622.0,696,1,658.95
13623.0,31,10,2533.06
13624.0,388,1,462.08
13625.0,597,1,301.26
13626.0,253,2,707.04
13627.0,59,7,2245.9
13628.0,676,1,310.14
13629.0,23,19,13370.86
13630.0,5,7,2031.78
13631.0,100,11,3070.42
13632.0,25,8,3645.81
13634.0,33,16,5033.77
13635.0,68,4,2999.16
13636.0,37,5,949.12
13637.0,52,3,804.3
13638.0,16,1,122.64
13639.0,74,2,1346.27
13640.0,611,1,405.0
13641.0,641,5,1016.47
13642.0,216,4,472.2
13643.0,31,10,2156.77
13644.0,16,4,2624.26
13645.0,120,1,252.1
13646.0,400,2,326.25
13647.0,10,8,3041.68
13648.0,400,8,1764.02
13649.0,257,6,1453.68
13650.0,17,10,3288.0
13651.0,35,3,226.85
13652.0,46,5,2262.05
13653.0,488,1,152.2
13654.0,43,11,6308.0
13655.0,114,6,2280.51
13656.0,165,4,1078.85
13657.0,11,2,382.14
13658.0,10,9,6025.5
13659.0,206,12,4884.68
13660.0,400,1,306.64
13661.0,603,1,325.24
13662.0,86,11,2233.61
13663.0,179,5,2047.51
13665.0,386,3,1711.6599999999999
13666.0,60,5,127.89999999999999
13667.0,149,1,299.05
13668.0,3,35,12948.48
13669.0,51,3,413.55
13670.0,75,1,349.7
13671.0,395,1,172.6
13672.0,301,3,419.92
13673.0,19,2,387.44
13674.0,433,1,240.68
13675.0,151,2,486.82000000000005
13676.0,539,2,243.9
13677.0,405,2,551.24
13678.0,152,1,232.6
13679.0,494,3,281.26
13680.0,1,12,11419.67
13681.0,18,4,827.83
13682.0,187,1,59.5
13683.0,458,1,258.6
13684.0,286,4,594.88
13685.0,3,7,3119.44
13686.0,183,3,409.04
13687.0,438,1,11880.84
13688.0,635,1,375.5
13689.0,63,2,1259.5
13690.0,59,1,172.25
13691.0,396,1,212.78
13692.0,25,5,3114.4
13693.0,374,9,2011.82
13694.0,4,143,195640.69
13695.0,31,16,2770.73
13696.0,422,3,2020.4
13697.0,39,1,151.29999999999998
13698.0,597,2,451.73
13699.0,155,2,764.15
13700.0,26,13,2596.9700000000003
13701.0,447,1,161.0
13702.0,446,1,135.18
13703.0,318,2,425.56
13704.0,5,9,2308.06
13705.0,8,7,1717.19
13706.0,303,2,631.17
13707.0,267,5,3365.86
13708.0,271,1,285.33
13709.0,4,18,7571.35
13710.0,32,3,509.52
13711.0,219,9,1792.26
13712.0,247,2,766.42
13713.0,408,3,740.76
13714.0,465,1,161.35
13715.0,281,17,8153.04
13716.0,269,1,138.28
13717.0,32,8,1763.3
13718.0,246,2,306.55
13719.0,15,11,2783.08
13720.0,117,4,799.9
13721.0,36,2,741.54
13722.0,132,10,5635.41
13723.0,217,6,1194.08
13724.0,637,1,213.01
13725.0,50,8,1980.56
13726.0,39,2,1079.6599999999999
13727.0,29,8,1074.15
13728.0,37,16,2855.17
13729.0,436,3,724.73
13730.0,136,2,752.6
13731.0,219,2,610.59
13732.0,28,1,491.86
13733.0,411,2,487.03000000000003
13734.0,509,4,6695.6900000000005
13735.0,25,13,9762.77
13736.0,5,7,2752.47
13737.0,200,1,339.59999999999997
13738.0,396,1,434.78000000000003
13739.0,18,2,292.2
13740.0,241,5,1582.77
13741.0,72,3,668.4300000000001
13742.0,17,12,3107.87
13743.0,3,7,1341.6
13744.0,95,2,1080.52
13745.0,162,2,777.36
13746.0,414,1,176.69
13747.0,374,2,169.79999999999998
13748.0,96,9,2064.35
13750.0,54,11,3602.1800000000003
13751.0,288,1,296.25
13752.0,124,7,1579.8300000000002
13753.0,288,4,2094.57
13754.0,152,3,447.05
13755.0,4,9,2108.06
13756.0,2,23,8655.95
13757.0,675,1,195.55
13758.0,12,15,8698.13
13759.0,33,2,659.4100000000001
13760.0,54,5,1363.6399999999999
13761.0,50,6,1952.17
13762.0,219,5,2472.48
13763.0,63,3,5217.4400000000005
13764.0,71,6,2919.62
13765.0,653,1,352.821
13766.0,495,1,190.35
13767.0,2,73,33903.57
13768.0,727,2,875.97
13769.0,2,20,5478.12
13770.0,422,4,785.37
13771.0,64,9,5728.82
13772.0,34,8,3100.02
13773.0,397,2,301.54
13774.0,82,1,345.0
13775.0,591,1,1049.66
13776.0,428,2,623.98
13777.0,1,61,49638.26
13778.0,103,4,1124.49
13779.0,516,1,161.13
13780.0,7,3,732.07
13781.0,251,3,778.83
13782.0,13,13,1786.08
13783.0,488,4,1542.09
13784.0,10,14,2910.23
13785.0,429,4,542.49
13786.0,367,6,3127.99
13787.0,76,6,1222.5
13788.0,505,1,3.75
13789.0,388,1,239.45999999999998
13790.0,4,1,348.8
13791.0,128,2,1516.0
13792.0,66,3,383.95
13793.0,647,1,96.0
13794.0,547,1,126.03
13795.0,388,4,836.3
13796.0,499,1,289.7
13797.0,437,3,1179.45
13798.0,1,110,75428.87
13799.0,117,9,2803.57
13800.0,310,3,1679.56
13801.0,67,1,324.8
13802.0,139,19,26259.11
13803.0,255,3,1338.91
13804.0,31,9,3161.12
13805.0,52,2,924.6
13806.0,64,1,256.38
13807.0,367,3,422.2
13808.0,6,5,1747.66
13809.0,305,3,679.7
13810.0,29,3,1499.01
13811.0,184,3,814.5
13812.0,42,3,539.0
13813.0,40,8,2765.47
13814.0,92,3,2257.32
13815.0,22,8,7475.74
13816.0,24,2,571.6700000000001
13817.0,29,2,382.98
13818.0,430,1,61.28
13819.0,302,6,2642.35
13820.0,418,3,652.75
13821.0,145,6,1379.08
13822.0,6,2,632.0
13823.0,19,7,3403.4500000000003
13824.0,33,12,3314.76
13825.0,622,2,255.59
13826.0,176,1,189.5
13827.0,58,3,409.8
13828.0,22,1,209.49
13829.0,421,1,102.0
13830.0,582,1,156.85000000000002
13831.0,16,18,6585.54
13832.0,19,2,609.89
13833.0,159,2,700.41
13834.0,577,2,324.19
13835.0,25,7,1095.27
13836.0,399,2,620.37
13837.0,212,2,266.59000000000003
13838.0,6,10,1690.07
13839.0,486,1,139.95000000000002
13840.0,416,1,651.4
13841.0,253,1,85.0
13842.0,59,18,5319.34
13843.0,381,1,319.75
13844.0,11,1,361.62
13845.0,65,1,312.98
13846.0,25,4,1307.79
13847.0,720,1,310.72
13848.0,92,8,3015.0
13849.0,52,5,3469.3
13850.0,129,1,1595.48
13851.0,96,8,4606.46
13852.0,611,1,187.35000000000002
13853.0,57,1,1090.14
13854.0,9,39,11944.56
13855.0,501,4,1310.3400000000001
13856.0,169,11,1142.03
13857.0,393,6,1001.01
13858.0,57,1,216.17
13859.0,326,2,515.86
13860.0,1,5,1245.9
13861.0,429,2,273.26
13862.0,18,9,2556.09
13863.0,248,4,1239.55
13864.0,387,1,662.4000000000001
13865.0,58,4,501.56
13866.0,74,1,145.67000000000002
13867.0,31,3,1005.09
13868.0,7,2,3192.54
13869.0,123,10,7996.87
13870.0,2,15,5712.08
13871.0,23,17,7885.85
13872.0,527,3,919.57
13873.0,120,8,1038.92
13874.0,358,7,2049.15
13875.0,54,14,4814.37
13876.0,64,1,122.7
13877.0,86,3,449.68
13878.0,55,4,2416.9
13879.0,646,1,395.5
13880.0,21,17,4293.86
13881.0,4,43,45179.1
13882.0,3,5,1191.13
13883.0,11,15,6560.02
13884.0,7,10,1825.03
13885.0,189,2,506.8
13886.0,71,1,243.56
13887.0,204,1,349.55
13888.0,120,7,2001.59
13889.0,93,6,1991.23
13890.0,1,14,2927.38
13891.0,378,3,859.21
13892.0,27,6,1267.6499999999999
13893.0,298,1,821.1
13894.0,24,3,564.62
13895.0,28,6,4008.52
13896.0,626,1,388.55
13897.0,50,3,1160.72
13898.0,326,2,686.4
13899.0,16,2,388.52
13900.0,183,6,1610.59
13901.0,72,15,5676.34
13902.0,632,5,34095.26
13903.0,400,1,165.45000000000002
13904.0,37,2,332.64
13905.0,733,1,312.65
13906.0,409,1,42.0
13907.0,692,1,136.8
13908.0,80,4,2369.55
13909.0,423,2,282.85
13911.0,57,20,4234.99
13912.0,424,1,124.95
13913.0,507,1,42.22
13914.0,12,2,626.45
13915.0,394,1,70.80000000000001
13916.0,464,4,1275.81
13917.0,50,2,272.04
13918.0,50,2,1212.8400000000001
13919.0,59,4,1360.68
13920.0,432,4,1774.68
13921.0,402,4,730.7
13922.0,352,3,865.2
13923.0,54,1,351.13
13924.0,2,6,1838.8500000000001
13925.0,93,4,678.25
13926.0,23,1,223.85000000000002
13927.0,75,2,708.26
13928.0,11,4,464.57
13929.0,169,11,3494.1
13930.0,58,2,337.34
13931.0,96,11,5257.38
13932.0,295,1,307.4
13933.0,109,2,608.7900000000001
13934.0,264,1,922.1
13935.0,597,3,6116.92
13936.0,180,3,939.66
13937.0,169,2,880.13
13938.0,35,1,71.66
13939.0,23,7,1560.96
13940.0,17,4,839.14
13941.0,22,15,10027.18
13942.0,535,1,320.0
13943.0,578,1,246.54
13944.0,653,1,200.43
13945.0,395,2,854.15
13946.0,79,6,1876.23
13947.0,65,1,90.6
13948.0,361,4,548.76
13949.0,3,6,2427.32
13950.0,11,4,745.06
13951.0,176,3,674.45
13952.0,218,14,12823.521
13953.0,7,12,6640.68
13954.0,2,2,439.92
13955.0,154,3,544.0699999999999
13956.0,5,5,1019.27
13957.0,418,3,458.25
13958.0,380,8,4709.2300000000005
13959.0,79,6,1064.77
13960.0,21,2,230.22
13961.0,392,1,538.4
13962.0,22,3,362.8
13963.0,308,17,2860.57
13964.0,387,2,438.9
13965.0,477,3,996.61
13966.0,435,1,384.26
13967.0,146,2,166.3
13968.0,423,1,123.66
13969.0,7,35,12973.460000000001
13970.0,386,2,846.55
13971.0,19,14,4667.57
13972.0,71,2,190.25
13973.0,287,1,264.7
13974.0,49,2,677.72
13975.0,31,12,5256.4
13976.0,207,4,1192.36
13977.0,411,1,519.8100000000001
13978.0,15,2,196.79000000000002
13979.0,73,7,3379.93
13980.0,60,5,768.82
13981.0,416,1,331.14
13982.0,39,9,3954.29
13983.0,30,21,6753.89
13984.0,27,12,1893.8
13985.0,4,22,10020.86
13986.0,17,1,320.46
13987.0,380,2,682.54
13988.0,20,8,4757.8
13989.0,66,5,2026.06
13990.0,213,1,311.3
13991.0,12,6,852.88
13992.0,30,3,219.5
13993.0,43,19,6775.71
13994.0,4,6,2274.14
13995.0,15,14,3902.01
13996.0,386,2,895.76
13997.0,519,3,376.46
13998.0,447,3,566.7
13999.0,10,29,9502.26
14000.0,211,5,2046.3400000000001
14001.0,46,9,4228.85
14002.0,134,2,529.73
14003.0,733,1,209.41
14004.0,43,11,6258.45
14005.0,10,5,2874.72
14006.0,116,7,2196.67
14007.0,513,1,79.48
14008.0,432,1,509.04
14009.0,198,3,1099.91
14010.0,565,2,445.15
14011.0,480,2,457.82
14012.0,278,1,328.8
14013.0,110,5,1084.57
14014.0,77,3,1948.21
14015.0,53,1,917.34
14016.0,162,11,11403.41
14017.0,571,1,229.75
14018.0,645,1,367.15000000000003
14019.0,47,3,1421.61
14020.0,17,4,1249.01
14021.0,155,7,1716.58
14022.0,225,2,792.15
14023.0,7,2,584.07
14024.0,122,3,645.74
14025.0,465,8,4057.9
14026.0,471,2,713.11
14027.0,61,1,104.82
14028.0,550,3,10396.5
14029.0,63,2,467.66
14030.0,18,20,7521.8
14031.0,7,44,39019.51
14032.0,2,16,4546.41
14033.0,555,1,109.44
14034.0,22,3,648.89
14035.0,29,9,2794.75
14036.0,285,1,626.65
14037.0,176,6,836.95
14038.0,78,5,3069.88
14039.0,33,2,267.28000000000003
14040.0,41,35,12523.81
14041.0,266,1,141.41
14042.0,725,1,431.98
14043.0,491,2,302.6
14044.0,27,10,3077.7
14045.0,109,16,10986.63
14046.0,284,1,154.99
14047.0,9,14,3968.11
14048.0,305,3,748.69
14049.0,17,13,13023.4
14050.0,32,2,746.36
14051.0,1,37,21770.98
14052.0,20,2,466.66
14053.0,124,4,572.3
14054.0,65,1,92.46
14055.0,106,3,1520.96
14056.0,1,23,8152.71
14057.0,24,22,8346.66
14058.0,463,2,469.19
14059.0,267,1,183.6
14060.0,5,30,8898.24
14061.0,507,3,917.4300000000001
14062.0,10,24,25585.65
14063.0,438,9,22710.2
14064.0,29,15,3260.24
14065.0,389,3,891.02
14066.0,267,1,152.55
14067.0,64,2,374.7
14068.0,320,4,1516.72
14069.0,515,2,225.81
14070.0,685,1,321.6
14071.0,4,8,1437.57
14072.0,667,1,390.85
14073.0,32,1,151.04
14074.0,623,1,219.39999999999998
14075.0,5,6,1734.87
14076.0,129,1,118.67
14077.0,41,6,615.0799999999999
14078.0,102,9,1553.47
14079.0,125,2,618.73
14080.0,33,5,1115.68
14081.0,302,10,4867.57
14082.0,365,2,413.36
14083.0,4,11,1082.19
14084.0,512,1,150.5
14085.0,2,33,9720.67
14086.0,463,1,39.95
14087.0,3,3,829.47
14088.0,10,16,64036.8
14089.0,57,1,158.75
14090.0,325,1,76.32000000000001
14091.0,654,2,9530.08
14092.0,8,24,7229.45
14093.0,12,1,433.86
14094.0,440,1,311.77
14095.0,723,1,2.95
14096.0,4,17,65164.79
14097.0,481,2,422.85999999999996
14098.0,37,1,147.35
14099.0,16,20,5750.91
14100.0,138,1,191.95000000000002
14101.0,74,13,9961.93
14102.0,5,5,1105.8799999999999
14104.0,155,5,743.53
14105.0,239,5,5988.83
14106.0,737,1,214.79999999999998
14107.0,52,11,4877.3
14108.0,31,4,1044.96
14109.0,73,1,144.2
14110.0,4,33,12987.95
14111.0,14,4,692.85
14112.0,23,13,5834.59
14113.0,4,16,7092.610000000001
14114.0,274,7,1364.09
14115.0,502,2,622.6700000000001
14116.0,20,5,1382.74
14117.0,144,1,90.0
14118.0,429,1,458.45
14119.0,376,2,183.37
14121.0,4,4,2780.15
14122.0,406,3,362.42
14123.0,733,1,436.18
14124.0,84,1,419.58000000000004
14125.0,11,3,2720.63
14126.0,8,4,1172.46
14127.0,123,6,1900.0800000000002
14128.0,61,3,924.21
14129.0,2,9,2591.34
14130.0,319,4,1858.77
14131.0,649,1,168.22
14132.0,2,11,3586.0299999999997
14133.0,130,4,911.14
14134.0,383,15,11123.35
14135.0,2,24,8839.67
14136.0,401,5,1570.81
14137.0,696,1,332.7
14138.0,2,2,965.8800000000001
14139.0,46,4,1086.8
14140.0,4,2,935.05
14141.0,3,4,915.13
14142.0,373,2,671.34
14143.0,134,1,115.8
14144.0,486,1,30.599999999999998
14145.0,47,7,7600.05
14146.0,9,12,9450.3
14147.0,78,9,2590.2
14148.0,234,2,466.29
14149.0,221,1,446.62
14150.0,36,2,658.64
14151.0,673,2,679.45
14152.0,75,7,1997.3400000000001
14153.0,483,1,233.4
14154.0,239,8,6460.7
14155.0,266,1,118.75
14156.0,10,156,313437.62
14157.0,20,5,978.69
14158.0,40,1,507.66
14159.0,20,20,7860.8
14160.0,610,7,8421.47
14161.0,216,7,2996.93
14162.0,174,2,289.36
14163.0,87,5,2594.62
14164.0,71,2,1631.77
14165.0,276,1,120.44
14166.0,505,2,251.15
14167.0,39,8,1274.29
14168.0,421,2,370.45
14169.0,431,2,621.51
14170.0,375,3,570.18
14171.0,98,2,498.79
14172.0,605,3,369.02
14173.0,11,6,586.0
14174.0,33,1,134.46
14175.0,60,8,7678.88
14176.0,297,5,756.46
14177.0,86,13,2209.69
14178.0,9,7,1600.26
14179.0,41,2,701.57
14180.0,11,33,6117.5
14181.0,411,2,308.35
14182.0,444,4,678.77
14183.0,411,2,278.34000000000003
14184.0,67,1,452.89
14185.0,331,1,197.65
14186.0,427,5,1550.63
14187.0,474,1,123.5
14188.0,31,6,2054.36
14189.0,2,16,5503.15
14190.0,666,1,79.9
14191.0,2,15,4817.66
14192.0,388,1,293.74
14193.0,68,3,1210.19
14194.0,5,36,18670.59
14195.0,202,6,2615.6
14196.0,107,1,335.52
14197.0,411,1,390.05
14198.0,18,9,1569.73
14199.0,218,4,1091.7
14200.0,617,1,379.2
14201.0,60,10,1193.54
14202.0,381,3,847.76
14203.0,397,1,339.34
14204.0,2,4,1024.83
14205.0,17,9,2414.2
14206.0,239,3,1185.01
14207.0,688,1,157.8
14208.0,95,2,567.05
14209.0,11,15,4993.27
14210.0,106,16,5556.570000000001
14211.0,53,18,4402.29
14212.0,90,2,2190.14
14213.0,405,1,1192.2
14214.0,31,5,1004.38
14215.0,12,9,3250.33
14216.0,3,5,2150.04
14217.0,2,23,3298.59
14218.0,43,1,169.48000000000002
14219.0,4,3,633.83
14220.0,247,4,1515.0
14221.0,42,17,6517.49
14222.0,177,1,683.17
14223.0,92,3,991.13
14224.0,110,9,1841.71
14225.0,435,4,2031.07
14226.0,29,6,2985.13
14227.0,26,15,6368.71
14228.0,438,3,745.5
14229.0,52,7,2594.04
14230.0,436,3,979.8000000000001
14231.0,184,4,1235.6200000000001
14232.0,43,5,2048.07
14233.0,49,7,2904.27
14234.0,22,4,754.12
14235.0,75,9,4717.99
14236.0,81,5,1555.34
14237.0,373,2,471.14
14238.0,326,3,434.23
14239.0,43,21,4263.17
14240.0,30,3,1247.49
14241.0,184,2,333.70000000000005
14242.0,235,2,280.55
14243.0,9,17,7217.75
14244.0,661,1,366.41999999999996
14245.0,220,2,1693.45
14246.0,111,3,1474.06
14247.0,278,5,753.56
14248.0,318,3,1032.95
14249.0,411,12,5400.461
14250.0,7,3,1904.05
14251.0,2,5,2879.7000000000003
14252.0,381,1,350.99
14253.0,493,2,363.40000000000003
14254.0,433,1,601.03
14255.0,546,1,1000.63
14256.0,260,5,2460.79
14257.0,64,9,5954.45
14258.0,9,25,32051.34
14259.0,142,1,120.0
14260.0,471,3,824.28
14261.0,51,2,1163.45
14262.0,8,8,2618.23
14263.0,423,1,322.93
14264.0,155,6,1517.3600000000001
14265.0,109,4,1373.35
14266.0,428,1,40.56
14267.0,163,3,1516.24
14268.0,471,1,354.85
14269.0,439,1,295.73
14270.0,332,1,492.65000000000003
14271.0,226,2,214.18
14272.0,74,4,920.81
14273.0,51,4,559.97
14274.0,686,1,256.6
14275.0,396,6,1189.3799999999999
14276.0,99,7,2102.68
14277.0,15,9,17197.61
14278.0,410,1,205.83
14279.0,521,2,191.86
14280.0,197,1,134.04
14281.0,408,1,245.15
14282.0,3,25,7250.76
14283.0,463,4,628.4399999999999
14284.0,31,3,1299.65
14285.0,21,8,3284.42
14286.0,24,7,8479.76
14287.0,8,3,176.63
14288.0,213,1,426.6
14289.0,9,6,911.26
14290.0,11,8,4516.56
14291.0,2,23,7904.1
14292.0,8,16,9226.25
14293.0,3,9,2903.01
14294.0,407,1,375.34
14295.0,40,5,2362.91
14296.0,421,2,456.40000000000003
14297.0,18,4,1305.33
14298.0,8,82,91194.49
14299.0,8,27,14070.25
14300.0,19,1,43.2
14301.0,117,4,1992.18
14302.0,431,3,742.9000000000001
14303.0,407,2,277.94
14304.0,223,3,1725.01
14305.0,71,3,1858.96
14306.0,51,6,3151.4
14307.0,89,10,4287.92
14308.0,549,2,1147.02
14309.0,8,11,3780.81
14310.0,433,1,492.1
14311.0,243,2,516.45
14312.0,47,11,3090.29
14314.0,107,2,229.8
14315.0,45,8,3197.82
14316.0,422,5,1370.34
14317.0,65,1,508.58000000000004
14318.0,460,1,158.02
14319.0,424,1,494.85
14320.0,207,5,1346.75
14321.0,11,7,2218.06
14322.0,429,4,474.1
14323.0,115,2,605.0600000000001
14324.0,410,2,701.61
14325.0,570,1,245.48000000000002
14326.0,242,3,940.98
14327.0,163,6,1894.93
14328.0,438,1,445.05
14329.0,17,15,9887.62
14330.0,624,1,200.63
14331.0,124,2,462.65999999999997
14332.0,23,5,1917.41
14333.0,68,1,415.2
14334.0,17,12,4318.48
14335.0,16,2,454.86
14336.0,17,4,1614.91
14338.0,161,3,928.1
14339.0,243,2,620.27
14340.0,219,1,134.7
14341.0,45,18,4452.02
14342.0,21,6,918.44
14343.0,421,4,1079.66
14344.0,127,20,2993.05
14345.0,39,1,108.97999999999999
14346.0,121,5,2315.75
14347.0,737,1,82.6
14348.0,260,1,409.57
14349.0,10,1,133.5
14350.0,274,3,972.03
14351.0,165,1,51.0
14352.0,157,4,1078.96
14353.0,215,3,376.5
14354.0,6,2,163.62
14355.0,366,3,840.0500000000001
14356.0,80,2,701.23
14357.0,43,1,225.12
14358.0,389,2,400.06
14359.0,19,3,912.18
14360.0,32,4,2118.03
14361.0,579,1,214.70999999999998
14362.0,22,1,151.5
14363.0,402,2,227.47000000000003
14364.0,109,8,3717.35
14365.0,395,2,634.68
14366.0,525,1,136.0
14367.0,8,16,9227.82
14368.0,320,1,155.0
14369.0,642,2,469.13
14370.0,451,6,1175.78
14371.0,295,1,100.5
14372.0,443,2,860.08
14373.0,358,1,76.55
14374.0,541,1,108.0
14375.0,185,3,1106.82
14376.0,683,1,215.46
14377.0,191,2,617.05
14378.0,622,1,131.25
14379.0,44,4,1265.16
14380.0,682,1,48.96
